persona_id,profile_id,gender,economic_status,political_spectrum,personality
48419d23-ae73-4228-acf7-704a8ff1e7be,4f74f6b9-7cf8-4c3f-9c99-81e748415726,Female,High income,Conservative,Empathetic
c24103e4-9c50-4851-9e45-50aef554e8e3,4f74f6b9-7cf8-4c3f-9c99-81e748415726,Female,High income,Conservative,Empathetic
b109b145-7875-428b-8dec-82f147add3cb,4f74f6b9-7cf8-4c3f-9c99-81e748415726,Female,High income,Conservative,Empathetic
8697cfa7-5667-4112-be8b-81f4e1e291e1,4f74f6b9-7cf8-4c3f-9c99-81e748415726,Female,High income,Conservative,Empathetic
3b0079f0-7962-4f2b-8394-9794f2340e56,4f74f6b9-7cf8-4c3f-9c99-81e748415726,Female,High income,Conservative,Empathetic
fb433603-9907-4f41-9460-dd59740619cc,4f74f6b9-7cf8-4c3f-9c99-81e748415726,Female,High income,Conservative,Empathetic
38ec8c3a-1918-4fbc-a7fd-2afe6db99e43,4f74f6b9-7cf8-4c3f-9c99-81e748415726,Female,High income,Conservative,Empathetic
63942beb-f1d5-480b-a728-242d8d56e0db,4f74f6b9-7cf8-4c3f-9c99-81e748415726,Female,High income,Conservative,Empathetic
8540dfa3-b712-4711-ba76-18e9f857214a,4f74f6b9-7cf8-4c3f-9c99-81e748415726,Female,High income,Conservative,Empathetic
4fc0e88d-be76-4dd9-8221-7ef911b9ebdf,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
e1afad73-45ce-43d3-9ccb-f5c39ee0a424,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
eb9b897b-9524-46cf-84ee-32df0d7d0971,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
68907aeb-0616-4e0c-bb4d-797ef77cff37,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
9e302a1c-b4b5-4f72-837c-f8557391f90f,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
86d80c45-7b97-4169-95d7-c0dd142473f1,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
10d011b9-fcba-4c36-b6da-20b8c1d4d083,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
0782fece-697c-4bfd-bd3d-5ccec97a90e7,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
d3985607-97e0-46db-bf96-40807f0a035f,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
11a0e9cf-c0b6-4dc7-ba5a-90b2341e9f7e,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
db0f2fa4-df4b-4c2c-9359-dc1cff2b9b88,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
572eb43f-d943-40ff-8898-37b0fa95d3b8,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
f22d8938-b619-4bb2-9ee5-0efbebc91efc,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
cb52e08a-c193-45fc-a1bb-941b5729b2d8,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
14102a48-2296-4c1d-aec3-956de8e58e3a,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
5239b1c9-aa91-4c0c-a5b5-81feab3c76d9,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
adccda45-8846-40ca-a73a-a660fbd0ea81,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
c3da38f7-95a3-4d7e-bb01-795aa6c01719,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
1b99673b-5918-4c65-af4d-b64670b3e795,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
fb28cb4e-23a3-4b36-820f-166d501bea03,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
1ff06fe5-e148-4b8c-ba9d-d0e8c0e25dc2,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
9f7eed5c-ac7a-40b4-a9db-3dad9e5e9033,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
c907eb46-bb57-4d38-812a-ff3100d2e5ee,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
5d8599af-052c-41c3-879e-ded54a19717e,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
84cc50cb-bd1b-4691-99f4-1d49e53bac71,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
4c6b338f-dc38-4695-bcdd-082d6de74b6a,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
bd8264ca-9c0e-438b-9fa2-0134e0fba222,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
afbbd085-1c2e-4c80-9739-a3ce85c6f47f,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
af7f5c79-fb38-486b-978e-cfbcfe6e29ad,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
7db973a6-996d-45a3-9847-b29a1b860304,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
fae8c18b-5c2b-4e13-89b9-7f1d6072318b,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
fe781ef5-4c02-411f-a200-53838c483b43,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
a670dd9f-3f6d-460d-88d6-a92b23d95258,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
3276cfb0-bdd1-437b-bad7-f9cec71e3880,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
9b43b09a-e437-49fc-b7b1-eed5600a0392,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
ebcbc6aa-6686-4630-a446-41b35a9f9963,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
c230feb5-a415-4014-88c4-23f739c0b219,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
20c43037-4e66-4d84-8b8c-8b1033e374ed,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
1702c3d0-3114-409d-bbc5-6d8b88054ac1,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
163b33c2-6154-4aed-a47c-97f79f05aa5c,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
176160c0-dbf7-48d2-bc11-a7efea650232,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
6859043e-9ba4-49be-880d-51a94225d7be,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
951111dc-bacc-4850-a7de-d1fd38ea0ef3,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
795e50f5-37a3-4bb5-a501-05f5f4540786,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
c7684110-d61d-49d3-8661-0a73dc0434b7,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
4ce1294d-e69b-417d-937c-570310e3b5be,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
18bd175c-94e6-4132-b5cc-bdeb6c730815,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
07ed8b57-4ab6-4e06-8009-1b6f7d7b5297,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
0005da9e-486a-4a8b-832f-a2d8ba57b158,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
25adda08-d533-44c1-b4a2-e24370c688e8,5288b9a1-6539-4b9c-9461-f49323f8090d,Male,Low income,Progressive,Empathetic
7cbebf59-9fcb-4ee9-a875-b75c017cfcc1,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
fa4606cc-bfec-4476-b4e0-bf12e15131d7,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
2151b138-f68f-404d-b389-d271f804e5a1,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
52cc11f5-54a3-412b-8584-739d51ba0b28,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
c1c02177-a538-4846-8edf-244c2c22ebe3,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
697d9890-74e7-42db-bc83-28c360ce16e3,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
e778486a-9968-480a-98ea-959349a80060,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
fff6a6a6-9476-4691-8ade-71fed7359762,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
a101a881-5e75-4c4d-8021-95ba6926093e,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
b060ad11-d49d-470d-a83e-0bc56e14fb15,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
0c46f9cf-b248-456a-b5b2-64b6c19701db,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
96445900-7fc5-4dcf-bb66-33603e914aee,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
76b9120f-bf23-488c-a7e0-2c6f6c578641,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
137fc360-769b-4905-8bad-d9be0a7ad648,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
a332cae1-e142-4217-979f-0ea8687697db,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
608508a3-9b4a-4c60-96c8-3618f25f6506,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
2c3a28fc-a57d-4d6f-900c-8686481972b4,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
f3bcf59d-96cd-4e08-8bb5-9694eca887fe,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
516e4dd0-fa5b-4c75-98f5-a6b26e8f9e61,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
92611064-3f47-46da-a9bb-d131b95eea04,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
8b3ebb2e-10af-4230-993e-0b1e266deada,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
0c759e7e-d004-4b02-be09-8518bcfe9404,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
cfc4bd1a-9cde-4180-b915-338355a209f4,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
19029c40-451b-4d82-a286-c90a8f32b50d,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
57819fa0-6e24-4188-828c-3a105b1dafbb,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
a636696f-7c8b-429d-bdb7-3a6635a53320,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
eefd9bf5-ee95-4191-90f9-4e479c061e43,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
aeb9bb9a-3c2d-47fe-880e-4c8892a716c5,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
d9830095-eab9-4c83-b4cd-77081e595ca5,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
56f8cb18-70c3-4c86-8de7-b347e5cc59ec,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
3f2383b6-ef28-40ec-9a20-7480747a29d1,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
10ba029d-75ea-44e1-9ac2-c5e327fc81a5,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
3dc37372-506c-4539-aeff-7bde70d33c33,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
ddb3287d-d8d3-481e-9157-21a3e8f1f704,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
80745bf6-2607-4b60-b85b-0533c9c14cf0,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
3e49eeed-d767-4b44-a9b7-f6c26424cd03,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
351aafe1-acab-4c0d-8ad1-02c7e46f1e2a,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
8784eb19-9082-49e5-bb27-f6c2afdb0db3,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
a793ea77-cd81-4d82-bfde-960519b1c78e,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
2e9a154a-0213-42ff-99ac-87872f6cbfe6,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
a6fb61d2-575c-4f87-9f6b-a80afecc75d0,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
827f8a3c-eebb-4e56-9901-b6e5ec3b8986,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
6b6f98f3-7407-49c7-8360-2a0acbad5bbc,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
2500faed-38ed-443b-bced-c758f299a1af,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
91331b44-56e0-4721-8f85-c8fac909ba7d,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
b1dbb772-340d-4ec3-81fd-0ddcd3716634,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
7741ddaa-22a5-460e-a7ae-4fd004307793,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
68f4f3f3-6b6a-41d2-8499-7d507ad02ab7,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
119c0358-e83e-408c-be18-2113ec567e76,69558941-98ca-4a3e-9402-b5535d77bc39,Male,High income,Progressive,Analytical
e11b1373-545f-4dde-9b73-9dba44044fa2,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
34de59ec-9db8-494a-bb8a-9b48d6cae359,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
735d47d6-13e4-4e5a-a342-240847135c91,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
bbdb3d0b-9c8a-47c8-a228-2ab3eb0e1e80,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
b383877d-9dac-4533-9432-c4bb320783f7,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
db642236-41fe-46d3-8cac-d4133d7fc02b,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
bf9e30fd-9eaa-4ec1-9020-cbd67b93d6c3,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
e2d1fbc0-6df6-4517-be75-e54f167324a1,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
7a5ed2b6-1835-471b-9cf1-396e9c782a7f,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
d4f65b97-fcb0-4805-a7dc-d721d2556457,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
1392df17-f826-4369-939b-f82aef3791bd,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
9cbad7c5-7166-48bd-b27a-fc14c87575ce,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
29e4ef89-8545-4d19-af5b-853e1cc1eb6b,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
499e4897-3545-4f9c-9db9-a0ab6d253631,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
c98eada1-1bc2-4a3d-ac3b-174bbbb4fc39,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
2f639c6a-2913-4df8-9bd5-c9934a42da79,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
498de251-9037-4e97-9e8a-70963a0c8369,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
50bc4ffb-1b9a-45f3-98a7-6dcbc4dfd1fa,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
9c6ac2ff-67f4-4c51-9ee1-a1079508ca9f,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
69151c8a-cbd1-46f1-891a-acf588a96250,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
38bb1fff-31f1-4b68-905d-142cfe5c25b4,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
18592d81-2287-4f4c-b9eb-a1b4b47143be,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
001d52d2-bf0a-4232-9c3d-ab0e64d1b473,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
e376f782-409c-4594-979d-db9122c294c6,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
0899e383-e74c-4370-a4aa-50a8865620ba,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
d1c07ab8-8b6b-48ef-a04d-7c3f03dc9290,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
a89b6b88-c9e6-40db-84a3-038d0615e414,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
48ee2180-cf38-47cc-bea5-5526f136a2fd,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
6e833066-92f5-41e9-8297-9630abcb2cc7,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
25ba4130-0187-48af-856e-f2cf744a5bff,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
f34ce0da-c385-4640-845f-86bbb0d2d503,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
b7b169b2-f544-44fe-832e-4e6527bc0f87,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
317f866a-caac-44cc-ae6f-91a6df30907c,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
ad96f6be-cf21-4fca-83ca-adf17e396c3b,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
0789dc31-1b5f-4968-942e-d0b69882fd4e,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
fc35530f-a844-4411-9d4e-aa0e3c9686c2,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
dc5ccc34-ea84-4a4b-97b6-4d8b1a1b8bff,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
27257f2e-b5bb-4491-a46e-1aec2412adf6,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
f11488e2-49a3-4d1a-8d3f-f0ab810ad601,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
ab487d83-22ae-4fcb-9a15-959daead542d,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
d38c0b2b-4be5-48b5-ba30-251c88daf720,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
4eda7084-1a06-4d62-9e40-9754d869ff93,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
32586be0-59c5-43bf-934b-702f9df22a47,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
cb548740-7aa5-465f-9a3e-b10b8a97ecf2,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
15bb0c63-3065-4f77-8c3b-aae3c9454a96,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
999ba7ee-bdba-4e23-9390-0258f754af20,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
7af0845c-e803-41de-8ad2-9f01cfc68686,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
0c299de7-b432-4920-8850-3003ac3b1f9d,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
3a3826a7-c16e-45f8-8b5c-410bc8b2cfc1,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
910a4de7-43a0-4e7f-bcb4-32b3eea34428,7fb81172-19e4-4182-a002-0f2ea5a86add,Male,High income,Conservative,Empathetic
86a9b154-3392-4aa9-903c-78078dc3b4a8,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
424995f8-ef35-4ca4-8450-aea9e08d9480,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
215d626b-d0fa-4956-a61e-d830240ed89c,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
f2bef912-b1a9-4d1c-a6a4-1739c9af4abe,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
6d7c7715-0b6b-4b48-a2e8-826ac26e2280,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
0023d31e-5066-4587-a0d4-ed213aa9d0fe,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
ac489ef1-bcb2-44d9-b8d1-e4aa75959cb4,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
5b6b6e15-97b5-4b30-914f-3fc777514fea,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
8e0f7fcb-5421-4de7-84fe-a5978dc8437e,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
02fd8f2d-af6f-466a-ab61-35a6c44cd85a,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
9e570c2d-98a1-4ebe-9eec-ed3489d03fa0,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
17d07938-2623-4985-8f55-ba50bcd7c40c,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
f6fe47e8-3c3e-4335-a82d-9d6ffd40db8d,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
e5503548-dfb4-4ab1-bdec-9d6d57b4263c,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
a625b3a2-1511-4109-80e5-419d43e48ecd,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
230ab8b7-eedd-4599-85ba-4c750c98d532,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
2e4a30b6-00e8-4f42-bb09-9c4d08b5a590,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
e7b3bddb-e801-4d6b-9345-bb849d409851,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
53447c81-2489-4c57-a022-f4c542bbc187,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
8b9837fc-586d-43fb-a50d-9cd3712e980a,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
2c31b46c-6e71-4eb4-9e30-00409f15a278,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
0dc6d8af-563f-4713-9cfa-a312a6e1a719,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
1a5b6361-b135-42f8-a8d4-3a40e7937817,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
989dbfac-2fa5-47ba-b250-74221711edb4,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
569a8e84-c17c-43df-8163-62db2f72899e,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
0f2692d7-c10e-418f-b149-6186fcca5c56,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
39887bc6-0cc3-490f-9950-fe6dc10f6af5,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
c842cef6-4e66-4083-a86a-e03368296b68,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
0b0df072-f03f-4b2c-9e58-a1b92b8b5742,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
7e08e417-d283-41d7-88bc-7f55502ed137,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
36166545-6bec-4fc7-9ae4-e5b0274d2257,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
e3d8c36f-fd23-4c5e-910d-7e453bcee567,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
759f04b5-13b1-44fc-89ae-5865eeda85bc,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
70c37d99-31aa-4a33-a114-afcdd893212a,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
6f254a65-7788-4ce6-8197-92913c02446d,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
e28cacaa-f1a3-40cf-898d-e0fc4b9eedec,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
c206f466-91eb-451d-aef8-087f1f1a1a19,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
1f84f454-0656-4a0a-a426-dbe37beec49d,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
d3d2abc2-8cb7-4ab4-9aca-40bae69ea001,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
